code,description,pos_exposed,neg_exposed,pos_absent,neg_absent,total_exposed,total_absent,prior_odds_ratio,lam,log_or,se,z,p_two,ci_low,ci_high,group
T14.8X,~Other injury of unspecified body region,85,14,17767,17838,99,35605,2.0696071977177968,1.0852989909783024,4.2193053416837145,2.300638915432739,1.7248404444296377,1.033777845216585,-0.5409343663123343,8.477404465046586,T
L21.9,"Seborrheic dermatitis, unspecified",514,301,17338,17551,815,34889,1.5052416993775888,1e-12,1.6334312716542227,2.0653807543292837,0.7052374500100481,0.5640094156311855,-2.5914880363645505,5.504655749330578,L
L28,Lichen simplex chronicus and prurigo,30,15,17822,17837,45,35659,1.58423372574316,1e-12,1.8298312751352221,2.100408711128889,0.9351579033500484,0.4148111576419879,-2.1525116201493466,6.080939233104286,L
H93.24,~Temporary auditory threshold shift,446,67,17406,17785,513,35191,3.241029845749237,1.0852989909783024,5.665265613959456,2.235729144183872,2.3857321782606684,1.9033605905253972,0.9519023593677024,9.715799562941596,H
Y99.8,Other external cause status,65,43,17787,17809,108,35596,1.465431577829309,1e-12,0.9248305409099054,2.0737879681061417,0.5196950135329486,0.2014725262293024,-2.986812462911149,5.142286995209923,Y
L25.5,"Unspecified contact dermatitis due to plants, except food",44,40,17808,17812,84,35620,0.5739322342998797,1e-12,0.041591357540543744,2.0754685472735885,0.1210466025089938,-0.15153871108661654,-3.816615187440155,4.319072019963645,L
H53.03,~Strabismic amblyopia,152,17,17700,17835,169,35535,2.037116252943591,1.8753966564105065,4.63799289243765,2.4114628428429734,1.8974176268962428,1.200337700467878,-0.1508282174132187,9.301932426644385,H
H73,Other disorders of tympanic membrane,119,55,17733,17797,174,35530,0.9585963361338696,1e-12,2.2732560216628643,2.075888109128677,1.1132218874216713,0.5613070696470119,-1.7577418509067302,6.379590008747591,H
R01,Cardiac murmurs and other cardiac sounds,1391,559,16461,17293,1950,33754,1.3004437971185854,1e-12,3.028564865374415,2.066157642839236,1.624446288985874,1.0413242739191295,-0.6932324509770771,7.405956681717073,R
Z38.01,"Single liveborn infant, delivered by cesarean",3576,2536,14276,15316,6112,29592,1.3828888839471931,1e-12,1.0813525309089616,2.0640471146458794,0.5241839148379756,-0.05410574527315193,-2.9635177101346346,5.127398304064844,Z
J20,Acute bronchitis,1344,1601,16508,16251,2945,32759,0.8873991778130411,1e-12,-0.3602663229232165,2.064280785166891,-0.2645872163836913,0.1775786129427861,-4.592098299686819,3.499733686123523,J
J96,"Respiratory failure, not elsewhere classified",704,45,17148,17807,749,34955,3.314607616698532,3.888822506732825,5.170605135587632,2.2830200317464824,2.212213331692481,1.5514169500818202,0.5758903125439625,9.525164388957156,J
H92.09,"Otalgia, unspecified ear",1664,1546,16188,16306,3210,32494,1.0704258552892547,1e-12,0.12325345595334875,2.0641814392684417,0.1035796536158956,0.007299875877690484,-3.831914080042413,4.259528477001985,H
R11.0,Nausea,81,21,17771,17831,102,35602,2.951411599736252,0.363464436171896,3.7158467224045215,2.2095905529480837,1.82049464706179,1.1911394533652078,-0.3081701305179001,8.353265678198472,R
Z87,Personal history of other diseases and conditions,1300,175,16552,17677,1475,34229,2.2644555504311774,1.3023587891739627,5.205716949764604,2.1343954663940194,2.5400571878598317,2.163012113407555,1.2381483032517169,9.604824789047417,Z
J21.8,Acute bronchiolitis due to other specified organisms,2022,2324,15830,15528,4346,31358,0.8927001063851508,1e-12,-0.5922831035226745,2.064138985228318,-0.2158666697645475,0.2628014465167774,-4.491216878804967,3.600059261460148,J
M99.05,Segmental and somatic dysfunction of pelvic region,39,19,17813,17833,58,35646,1.905462382972991,1e-12,2.05406319342326,2.094288901921974,0.988181726214749,0.8496361578783906,-2.035192798695359,6.174268843282654,M
Z04.3,Encounter for examination and observation following other accident,202,120,17650,17732,322,35382,1.749865583368182,1e-12,1.626027818805335,2.067612533294789,0.6736981525960124,0.2740977419573974,-2.65949935527635,5.445392843206471,Z
J64,Unspecified pneumoconiosis,28,28,17824,17824,56,35648,0.8798431665421957,1e-12,0.09825381821256222,2.0819076268380434,-5.332719907037083e-17,-0.05581351423886204,-4.08046396774182,4.08046396774182,J
A69,Other spirochetal infections,25,19,17827,17833,44,35660,0.5593425346578068,1e-12,0.8922443597116219,2.0862086225580043,0.340188142380362,0.06419091413283368,-3.3791903285247025,4.798597200376506,A
H10.33,"Unspecified acute conjunctivitis, bilateral",1491,1924,16361,15928,3415,32289,0.7470298355389956,1e-12,-0.6592462607606643,2.064273774361732,-0.4080849103121072,0.2347465550001021,-4.8883012300496,3.2035032739095146,H
H10.32,"Unspecified acute conjunctivitis, left eye",208,82,17644,17770,290,35414,1.3776936999123486,1e-12,3.2651955543842415,2.0821844255690776,1.6533137990108422,1.1696759373923178,-0.638502240406793,7.523510726164432,H
M95.2,Other acquired deformity of head,284,28,17568,17824,312,35392,2.123938745858616,2.2504759876926075,4.607399751777043,2.295588491497491,2.0183533465487047,1.527114100144119,0.1340379474529394,9.132579480772367,M
P07.17,"Other low birth weight newborn, 1750-1999 grams",314,47,17538,17805,361,35343,2.596475758247261,1.0852989909783024,5.295164897161015,2.3306431123069378,2.3324497369429027,1.6241624984811425,0.8681313532701669,10.004084475146044,P
H61.23,"Impacted cerumen, bilateral",1414,813,16438,17039,2227,33477,1.363310296628785,1e-12,1.5571000279912628,2.0644416402231034,0.7641249818619767,0.4309179150289314,-2.46873983213149,5.623722693912667,H
S82,"Fracture of lower leg, including ankle",65,22,17787,17830,87,35617,1.6284651330773257,0.0587015356236712,4.998265440556922,2.4119512122626903,2.161705309972252,1.5459284577198307,0.4865902344396717,9.941265251444865,S
R32,Unspecified urinary incontinence,47,15,17805,17837,62,35642,0.912736131407954,0.1217235042692446,4.723696660904365,2.358623246472737,1.9409362070880625,1.2088821537413,-0.0448793582269777,9.20075387414403,R
Q43,Other congenital malformations of intestine,141,12,17711,17840,153,35551,2.210642037402395,3.2406854222773545,4.220180952253519,2.3997615185710157,1.6694340504011131,0.9592597581688803,-0.6972025559396018,8.709689739829074,Q
M79.60,~Pain in right arm,551,484,17301,17368,1035,34669,1.0242140681259546,1e-12,0.3878149773424122,2.064811342098188,0.1691990129005851,-0.23745693634323706,-3.697591824473315,4.396319906291207,M
Z28.9,Immunization not carried out for unspecified reason,60,23,17792,17829,83,35621,1.2390735675713584,1e-12,3.7472551318613263,2.152936713790918,1.768223177419566,0.9398668876699691,-0.4128058231816016,8.026551016866833,Z
R45.89,Other symptoms and signs involving emotional state,186,19,17666,17833,205,35499,2.7430764733039927,2.2504759876926075,4.250751800414735,2.324849217622661,1.8605029056971336,1.3672239955196495,-0.2312320113318691,8.882009460721207,R
H10.31,"Unspecified acute conjunctivitis, right eye",237,91,17615,17761,328,35376,1.354579629529159,1e-12,3.837998115823892,2.086220949341881,1.820220397257764,1.1459975238726305,-0.2915359993244992,7.886299849681596,H
R50,Fever of other and unknown origin,8804,6796,9048,11056,15600,20104,1.149946381179876,1e-12,1.4309112363911771,2.063968767757491,0.6077921615517379,0.18559225394174175,-2.7908404112895955,5.2997684887508,R
H92.10,"Otorrhea, unspecified ear",239,234,17613,17618,473,35231,0.8948149848850113,1e-12,0.08715165195704366,2.065992468320452,0.0277265268278231,-0.04161978395273255,-3.991988034640126,4.106553625838061,H
R10.9,Unspecified abdominal pain,1069,490,16783,17362,1559,34145,1.396783041439443,1e-12,2.360514112144975,2.065259518362128,1.1784021737187709,0.5564981510514271,-1.6141279689869958,6.481540580449622,R
H50.52,Exophoria,103,18,17749,17834,121,35583,2.581259128176992,0.904415825815252,4.431323009192751,2.311081464737309,1.875570353723922,1.23951395066076,-0.1950405559210457,8.864232316525353,H
T78.40,~Allergy,720,510,17132,17342,1230,34474,1.24029507345706,1e-12,0.7513407010886812,2.0647042180206148,0.4477562873724262,0.28781655740508927,-3.122261610865242,4.97123020123144,T
Z38.00,"Single liveborn infant, delivered vaginally",4730,5438,13122,12414,10168,25536,0.8415404454478654,1e-12,-0.3633446821801084,2.063995170098066,-0.2625777614887741,0.17252259959379446,-4.587315429144824,3.5033969661688404,Z
J81,Pulmonary edema,396,45,17456,17807,441,35263,2.071239437525144,1.8753966564105065,4.490526607352681,2.184440300400844,2.030491108638983,1.614727035740801,0.154062292153073,8.716910922480094,J
Z71.3,Dietary counseling and surveillance,1800,722,16052,17130,2522,33182,1.793728637818804,1e-12,3.236765335236906,2.065670040731914,1.6549386866940758,0.844363006088841,-0.6300816194257663,7.467196148130112,Z
P55.0,Rh isoimmunization of newborn,34,20,17818,17832,54,35650,0.8799364198083639,1e-12,1.466690302336124,2.086368390457304,0.6768563967749703,0.08654034811765218,-2.6770351126689915,5.501378694889241,P
R63.6,Underweight,625,222,17227,17630,847,34857,1.3043106839034817,0.00948062572743,7.64796139218618,2.336848630198995,3.1640706213440546,2.8603911507507402,2.813814944828948,11.974093249852526,R
B96,Other bacterial agents as the cause of diseases classified elsewhere,276,103,17576,17749,379,35325,1.644085332117116,1e-12,4.429592355028296,2.0970996107380784,2.0863262340260365,1.554803302075628,0.2649942242090413,8.485473642288241,B
H91.8X,~Other specified hearing loss,132,9,17720,17843,141,35563,4.425367979776884,5.599904409695268,3.4181050927187377,2.468395121309733,1.478487960097376,0.7775769837871281,-1.1884730697619128,8.487458005000999,H
L20.82,Flexural eczema,102,17,17750,17835,119,35585,2.180655954269629,1.0852989909783024,3.905145941884969,2.2459266367941284,1.724795858964893,1.1370705829889827,-0.5281703573542007,8.275700282717125,L
O32,Maternal care for malpresentation of fetus,45,18,17807,17834,63,35641,1.1725915145262615,1e-12,3.1595720556459783,2.136230347274248,1.531526029606348,0.9724263393249943,-0.9152421612534996,7.458626925424537,other
L08,Other local infections of skin and subcutaneous tissue,443,295,17409,17557,738,34966,1.1654236847115074,1e-12,1.1924972521550568,2.065319198458244,0.5225766714075974,0.2458469208488741,-2.968663613432775,5.127238877681807,L
P83.81,Umbilical granuloma,88,13,17764,17839,101,35603,4.064332797765486,1.3023587891739627,3.9417879183660505,2.3414335590368545,1.7283898381681908,1.1646887809519442,-0.5422154777203936,8.636035418090954,P
Y92.01,~Kitchen of single-family (private) house as the place of occurrence of the external cause,53,15,17799,17837,68,35636,0.884477175169721,0.2524058584527056,3.884284904048692,2.2928425078435324,1.838817837086337,0.8036338517522486,-0.2777690365433631,8.710008438648277,Y
Q17,Other congenital malformations of ear,167,40,17685,17812,207,35497,1.41294837943124,0.4361573234062751,4.322701771351867,2.1671123589090424,1.994572982873812,1.0540270250770998,0.0750015880185497,8.569925935845275,Q
J30.9,"Allergic rhinitis, unspecified",653,185,17199,17667,838,34866,1.815596068502991,0.2103382153772546,5.584753619594478,2.132824275444838,2.6357528587713444,1.9936625859227217,1.4413389160360346,9.80185644648527,J
H66.91,"Otitis media, unspecified, right ear",1407,536,16445,17316,1943,33761,1.560896215783142,1e-12,3.9503008599599077,2.068158219510837,1.956851978473828,1.3006923558187564,-0.0064361209250334,8.100595128218416,H
W10.8X,~Fall (on) (from) other stairs and steps,98,41,17754,17811,139,35565,1.348635508907332,1e-12,2.713534584531309,2.0876774305868,1.3858837444782115,0.6738498953603134,-1.1984943605229603,6.985050790051531,W
Z83.2,Family history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,41,15,17811,17837,56,35648,2.7805456229852488,1e-12,4.902907786021544,2.4846696228306144,2.0480799975221897,1.3865730279418995,0.2189391807416596,9.958665129199108,Z
H66.3X,~Other chronic suppurative otitis media,388,331,17464,17521,719,34985,0.8387444819283605,1e-12,0.06607596494094015,2.065220507347951,0.2045774768595985,-0.02026651298406834,-3.625260213983578,4.470255415087466,H
Y93,Activity codes,149,87,17703,17765,236,35468,1.306779874149633,1e-12,1.432761808385448,2.069095157616056,0.6968937016920976,0.20762150907198473,-2.613412605969449,5.497291373057944,Y
H92.01,"Otalgia, right ear",306,83,17546,17769,389,35315,1.1569942680619254,0.2524058584527056,5.575940488517583,2.223543754721959,2.5333692462905493,1.908422633554564,1.274991688690024,9.99112304329803,H
K21.9,Gastro-esophageal reflux disease without esophagitis,4525,1414,13327,16438,5939,29765,1.861690276582591,0.1217235042692446,6.121962500269898,2.072042995196758,2.894969853640523,2.4633110246290166,1.9373723615374825,10.059631651545777,K
S02.91,~Unspecified fracture of skull,40,25,17812,17827,65,35639,0.7507881962046007,1e-12,0.9201524199111687,2.0812450984715025,0.5933042294162203,0.20992799905486978,-2.8443539166297427,5.313976955379584,S
J30.81,Allergic rhinitis due to animal (cat) (dog) hair and dander,90,30,17762,17822,120,35584,1.4119328098312518,0.0704418427484054,5.542128880370203,2.3383166748624267,2.251019058000682,1.5595788168549667,0.6805789315762949,9.84661186593592,J
T88.8X,~Other specified complications of surgical and medical care,51,25,17801,17827,76,35628,0.740462006486408,1e-12,2.1221489612572184,2.0867339642578,0.9800085781267548,0.5156732364564018,-2.0449062300206866,6.134940600502873,T
Z86,Personal history of certain other diseases,929,163,16923,17689,1092,34612,2.298447093289872,0.904415825815252,4.245931013856832,2.091369418699384,2.076658850426638,1.387958150847157,0.2440520738344274,8.442069551872951,Z
R09.02,Hypoxemia,910,154,16942,17698,1064,34640,1.859867807029568,0.904415825815252,4.705105124026076,2.112756203938469,2.32425572682505,1.5022866778037498,0.7696596385561794,9.0515117742221,R
R23,Other skin changes,624,146,17228,17706,770,34934,1.6200836874673905,0.4361573234062751,4.7557642657700585,2.1097661264319307,2.303583848810327,1.5591236649364024,0.7249575500065593,8.995088797224884,R
K43,Ventral hernia,67,18,17785,17834,85,35619,1.6674130333536346,0.3028870301432467,4.078788884084351,2.2761543310227,1.8918340275005137,1.5095283020915131,-0.1550742967879399,8.767286727330763,K
J15,"Bacterial pneumonia, not elsewhere classified",395,179,17457,17673,574,35130,1.047952834281243,1e-12,2.588607549077669,2.067798285277936,1.1762499052164197,0.8117371021893518,-1.6205626293735875,6.485057703503282,J
L25.3,Unspecified contact dermatitis due to other chemical products,15,14,17837,17838,29,35675,1.1254593058953404,1e-12,0.29338422803571496,2.0975254641071155,0.0870164570867245,0.03125687926142516,-3.92855513176982,4.2935936008413975,L
S01.00,~Unspecified open wound of scalp,108,110,17744,17742,218,35486,0.6080819097932046,1e-12,-0.20425320844054948,2.0685721937339485,-0.0241259023002414,-0.13255993355912754,-4.104233169786571,4.004420828492529,S
L25.2,Unspecified contact dermatitis due to dyes,76,92,17776,17760,168,35536,1.109842516611691,1e-12,-0.8508329025363827,2.071142348070081,-0.269275689996923,-0.2308197332814852,-4.617072693931497,3.501656124214661,L
R04,Hemorrhage from respiratory passages,243,122,17609,17730,365,35339,1.430149539556972,1e-12,2.1767006297756493,2.0683658922819936,0.9497458806558868,0.5775675859410137,-2.0895006698398,6.0183446416077215,R
Y92.09,~Kitchen in other non-institutional residence as the place of occurrence of the external cause,154,174,17698,17678,328,35376,1.2342844686955057,1e-12,-0.33334687607017677,2.0672870972153445,-0.1673821790415353,-0.035552441595645,-4.397835275282784,3.705781237210074,Y
E63.9,"Nutritional deficiency, unspecified",148,11,17704,17841,159,35545,3.419279682522803,3.888822506732825,4.045201449827195,2.463362793923856,1.6589675875136345,1.1427360961765456,-0.7414633255400149,8.914741388353427,E
Z91.01,~Allergy to peanuts,1043,262,16809,17590,1305,34399,1.9719374404546024,0.363464436171896,4.8915700299399445,2.083999249930716,2.2351025696903517,1.6113142889911498,0.5733886050802175,8.742515552425598,Z
Q55.64,Hidden penis,206,18,17646,17834,224,35480,2.1145019227764266,2.7005711852311287,4.516223774151854,2.4114675401270382,1.903084182980154,1.1993462829469008,-0.1371637951505659,9.315615261922218,Q
L42,Pityriasis rosea,24,29,17828,17823,53,35651,0.838365012519918,1e-12,-0.4992308363289959,2.086768865701735,-0.2636718273558329,0.17932008541909827,-4.640213980923736,3.5397696607460656,L
