code,description,pos_exposed,neg_exposed,pos_absent,neg_absent,total_exposed,total_absent,prior_odds_ratio,lam,log_or,se,z,p_two,ci_low,ci_high,group
L20,Atopic dermatitis,224,144,13063,13143,368,26206,1.8770271644808365,0.1460682051230935,3.0009988990572127,2.9178253659921505,1.0202885541634763,0.3583419898995328,-2.7418088065523696,8.695856454491665,L
E83.59,Other disorders of calcium metabolism,59,7,13228,13280,66,26508,8.10353187241527,0.1460682051230935,8.348758945055053,3.2300268059206703,2.6309641453260952,1.9296007177285808,2.167348506115993,14.828820923522915,E
F51.04,Psychophysiologic insomnia,24,8,13263,13279,32,26542,1.3097673882560843,0.1460682051230935,4.2632360085613685,2.9416543990932627,1.4594426269578331,1.0461313555320488,-1.472360853371871,10.058712501001349,F
K60.2,"Anal fissure, unspecified",52,50,13235,13237,102,26472,1.1732522796352582,0.1460682051230935,0.6622027444400991,2.956821035892254,0.2430461914500505,0.05084640117637813,-5.076618647506227,6.513906830652238,K
H83.2X,~Labyrinthine dysfunction,29,7,13258,13280,36,26538,5.89923204649232,0.1460682051230935,4.902885375833874,2.946244562693827,1.6873000780180556,0.9194420739965434,-0.803334552033296,10.745731913020428,H
C44.31,~Basal cell carcinoma of skin of unspecified parts of face,357,47,12930,13240,404,26170,3.484994341940442,0.1460682051230935,8.10175865693283,2.930306554213533,2.718332297942958,1.9129193196076535,2.2222516392723923,13.708842259112778,C
H35.9,Unspecified retinal disorder,12,5,13275,13282,17,26557,6.472951441578149,0.1460682051230935,3.837973467065051,2.9612295888312223,1.2925914444432458,0.6954969139096017,-1.97624331250812,9.631563375618978,H
T81.30,~Disruption of wound,33,3,13254,13284,36,26538,2.892099931333237,0.7536798548460434,4.293416813816895,3.219219776931741,1.3903247650301995,0.8748361253696528,-1.8337938411620849,10.785315801048473,T
M47.89,~Other spondylosis,141,31,13146,13256,172,26402,0.7877298168878346,0.1460682051230935,5.370578905794622,2.9226449684413365,1.841225199048228,1.4084335903651104,-0.3470313139765206,11.109526441507924,M
Q64,Other congenital malformations of urinary system,13,2,13274,13285,15,26559,5.12677474120705,0.1460682051230935,5.848217343499346,3.096208610039495,2.0075704523548383,1.3364453399329,0.1473995555417033,12.284314284142166,Q
I80.10,Phlebitis and thrombophlebitis of unspecified femoral vein,93,9,13194,13278,102,26472,2.063672362222841,0.4361573234062751,5.707933479854707,3.1057051569066503,1.848570076521908,1.3171294988857334,-0.3459566345799407,11.828183873694762,I
Z90.10,Acquired absence of unspecified breast and nipple,67,41,13220,13246,108,26466,1.0272379060859695,0.1460682051230935,2.626175648851657,2.923551445644396,1.0236332146373248,0.7851490985610056,-2.7374111759504545,8.722699904875597,Z
K22.4,Dyskinesia of esophagus,129,15,13158,13272,144,26430,6.295180722891566,0.1460682051230935,9.281674564029196,3.2111413806285736,2.9171245837709345,2.538512222601585,3.073578008097522,15.66102091869398,K
H93.19,"Tinnitus, unspecified ear",313,187,12974,13100,500,26074,1.8686438712905369,0.1460682051230935,2.9691731218305755,2.917051480157183,1.1278518949425491,0.5752141655290114,-2.427313802617088,9.00731788169758,H
831.01, Closed anterior dislocation of humerus,5,5,13282,13282,10,26564,3.318723006886892,0.2103382153772546,0.08960217776294357,3.179448722090788,-3.491872716522632e-16,0.04024162658807212,-6.231604985989844,6.231604985989843,8
J32,Chronic sinusitis,1337,634,11950,12653,1971,24603,1.740040457799443,0.1752818461477122,3.5537997136395165,2.915727265136838,1.3291396607076176,0.7823648333067812,-1.8393116805097451,9.5901291763096,J
M60.9,"Myositis, unspecified",900,539,12387,12748,1439,25135,1.4635980277166327,0.1460682051230935,4.3447766512052075,2.9166716800994594,1.4794325320588495,0.6644100349156736,-1.4015524788489886,10.031590416596751,M
M75.30,Calcific tendinitis of unspecified shoulder,53,46,13234,13241,99,26475,2.4027300139113485,0.1460682051230935,1.7590711557960397,2.935237166880863,0.5549733397289022,0.1080962260062916,-4.123980759769602,7.381937506570149,M
L71.1,Rhinophyma,211,215,13076,13072,426,26148,1.224549328089151,0.1460682051230935,-0.7093012823721913,2.951744745261115,-0.2253573497599826,-0.16354058403612154,-6.450510765227142,5.120116019307142,L
L66.3,Perifolliculitis capitis abscedens,148,108,13139,13179,256,26318,1.357698052611135,0.1460682051230935,2.243085505931735,2.919736718005405,0.8522932987146419,0.2429884162338943,-3.234106772862685,8.211050850396862,L
R27,Other lack of coordination,524,28,12763,13259,552,26022,2.2345263990508206,1.5628305470087551,5.38022352957411,3.031746423330663,1.8242706937987785,1.0000034881023512,-0.4113876488748298,11.47283995109762,R
D22.4,Melanocytic nevi of scalp and neck,27,28,13260,13259,55,26519,1.0323298774226963,0.1752818461477122,-0.6147994376150383,3.035686197865643,-0.1827450493741642,0.1013951820890332,-6.504592240295419,5.395078992068567,D
L63.8,Other alopecia areata,12,16,13275,13271,28,26546,2.421001051046785,0.363464436171896,-1.93052922201876,3.1655166646749624,-0.5777717283343563,0.11903082669508686,-8.033244689644741,4.375352620803822,L
D31.31,Benign neoplasm of right choroid,32,10,13255,13277,42,26532,2.3283972541921383,0.1460682051230935,4.387219595986624,2.936183957718136,1.5102005826490743,0.9232667837546172,-1.3205880854010283,10.189041532822618,D
K85,Acute pancreatitis,158,28,13129,13259,186,26388,3.042542052059981,0.1460682051230935,5.918006403312407,2.925402061358885,2.0505696682031376,1.6458218085807155,0.2650580537588158,11.732423414884112,K
S71,Open wound of hip and thigh,125,15,13162,13272,140,26434,1.7644040326631214,0.1460682051230935,8.44096369802924,3.0341202147774675,2.759644237877032,2.171966102250965,2.42632602200809,14.319858713465628,S
I77.74,Dissection of vertebral artery,4,1,13283,13286,5,26569,21.58004552352049,0.1460682051230935,4.850763908984543,3.123525876448052,1.5549025804975574,0.9641200974866685,-1.2652197770771174,10.978776668157058,I
M76,"Enthesopathies, lower limb, excluding foot",475,316,12812,12971,791,25783,1.6907067114189336,0.1460682051230935,3.0878820027802942,2.916586845572541,1.05874373812962,0.5985102471772888,-2.6284871156443166,8.804323234566612,M
K92,Other diseases of digestive system,1194,280,12093,13007,1474,25100,2.161740341106857,0.1752818461477122,6.0027551211491765,2.916567215579152,2.0549149457094247,1.7201992726262243,0.276930860434315,11.709664262485129,K
F41.1,Generalized anxiety disorder,498,315,12789,12972,813,25761,1.2732244405038522,0.1460682051230935,3.329221670657398,2.916513389394988,1.133375180782414,0.7006842898398377,-2.410757313683144,9.021765093602896,F
Z68.44,"Body mass index [BMI] 60.0-69.9, adult",19,2,13268,13285,21,26553,5.393873292867982,0.6280665457050362,4.375813937800899,3.244601600896855,1.2953478237040292,0.7955806982490065,-2.156414659430488,10.562189904447187,Z
E72.11,Homocystinuria,9,3,13278,13284,12,26562,5.338250707882922,0.1460682051230935,4.251619067985317,2.985240148983797,1.4314423037390285,0.688823208131554,-1.5777641411356207,10.124162213286834,E
Z87.82,~Personal history of traumatic brain injury,36,9,13251,13278,45,26529,2.6709021401936512,0.1460682051230935,4.915617722035017,2.9390725925079724,1.6689309621793171,1.1558265983453158,-0.8553671795352011,10.665585678993583,Z
J41.8,Mixed simple and mucopurulent chronic bronchitis,77,5,13210,13282,82,26492,22.30035857020132,1.3023587891739627,4.940076452090086,3.2405807337726986,1.4842337193323192,0.7402974831638589,-1.541642331904762,11.16120072247298,J
M54.06,"Panniculitis affecting regions of neck and back, lumbar region",3,1,13284,13286,4,26570,12.330804248861911,0.1460682051230935,4.26156403981368,3.1206429610964785,1.3668086550829006,1.006103084064221,-1.8510260037073287,10.381669621007726,M
R19.5,Other fecal abnormalities,299,101,12988,13186,400,26174,1.7485698043978193,0.1460682051230935,4.799478022947095,2.9174847342820103,1.620437811564727,0.9960541174551132,-0.9905624265447086,10.445767582731593,R
Z71.41,Alcohol abuse counseling and surveillance of alcoholic,12,9,13275,13278,21,26553,1.4175442243332572,0.1460682051230935,2.3123704436541974,2.973211853845584,0.7777577643924465,0.38904362292490624,-3.5149495474328485,8.139826756456973,Z
D13.0,Benign neoplasm of esophagus,50,10,13237,13277,60,26514,2.44965401280476,0.1460682051230935,5.534440241468026,2.9397522807073475,1.8546245072167733,1.302527708538713,-0.3096719687096341,11.213945218602134,D
I45.9,"Conduction disorder, unspecified",137,6,13150,13281,143,26431,5.214015817895333,3.2406854222773545,4.419116111671045,3.2046730917181248,1.3477920592806407,0.6769047970877152,-1.9618108963841212,10.60027678760018,I
Z51,Encounter for other aftercare and medical care,3033,679,10254,12608,3712,22862,2.4803538103762466,0.3028870301432467,4.88322006853642,2.9155278690467634,1.6132294266302325,0.894896545588423,-1.0109142667476947,10.41774497176124,Z
Z98.89,~Other specified postprocedural states,1460,230,11827,13057,1690,24884,1.84302671758346,0.2103382153772546,6.135184155218378,2.9167108091907346,2.0459865398803982,1.7757455338908696,0.2509029169953898,11.684199195660424,Z
T14,Injury of unspecified body region,557,149,12730,13138,706,25868,1.8863173828170068,0.1460682051230935,6.1871451581452765,2.917853734965746,2.1697992534039425,1.3386970567193346,0.6122686229820387,12.050045088359123,T
T43,"Poisoning by, adverse effect of and underdosing of psychotropic drugs, not elsewhere classified",8,2,13279,13285,10,26564,7.967059647484534,0.1460682051230935,4.813064692639571,3.021150374577837,1.6095496968475975,0.9183013144623619,-1.0586542565194907,10.78403759558502,T
R90,Abnormal findings on diagnostic imaging of central nervous system,50,6,13237,13281,56,26518,2.623515832403524,0.1460682051230935,8.337108046145591,3.2041040185221603,2.5657810923572195,2.1237035307167655,1.941101029646452,14.500957987693438,R
S12,Fracture of cervical vertebra and other parts of neck,81,12,13206,13275,93,26481,2.8788753799392097,0.1460682051230935,6.496183505394152,2.94958665494965,2.203652068674017,1.7038373789082335,0.7187791209317851,12.280946346894355,S
M19.04,~Primary osteoarthritis,285,111,13002,13176,396,26178,1.7593241154644754,0.1460682051230935,4.585767972346633,2.9173555221638754,1.4977795925074435,0.6525368708406459,-1.3483561883542894,10.087467318726189,M
S02.8X,No Data,79,29,13208,13258,108,26466,2.9129836144083745,0.1460682051230935,4.262608014146511,2.922737311070997,1.4275215382289752,1.1043977239510805,-1.556189403831306,9.900730328109884,S
N12,"Tubulo-interstitial nephritis, not specified as acute or chronic",109,16,13178,13271,125,26449,1.165304362112873,0.1460682051230935,6.414118839578492,2.94180300750329,2.2427727550677807,1.7500115455970344,0.8319676916867751,12.3636235803229,N
H16,Keratitis,551,183,12736,13104,734,25840,1.7088295269168026,0.1460682051230935,5.529956834349482,2.917159084867869,1.9074511082913177,1.4576424486556867,-0.1531884140215433,11.281865073008149,H
N64.1,Fat necrosis of breast,27,13,13260,13274,40,26534,3.131369434062756,0.1460682051230935,3.6441815723244875,2.9349453709777564,1.205416630452904,0.5551645997895353,-2.214555264061595,9.290219183356308,N
F43,"Reaction to severe stress, and adjustment disorders",542,402,12745,12885,944,25630,1.110875556497774,0.1460682051230935,2.9338640090762693,2.916580828139306,0.9184253666857682,0.48897067071654743,-3.0377315646005214,8.395055197705569,F
L50.8,Other urticaria,18,16,13269,13271,34,26540,2.365657659158096,0.1460682051230935,1.3288808536799555,2.9808115695058235,0.4904568038368174,0.16024973614810928,-4.380324005712092,7.304242636151359,L
839.21," Closed dislocation, thoracic vertebra",16,51,13271,13236,67,26507,1.0913585471894116,1.5628305470087551,-3.04034524872251,3.157332250877501,-0.9878419674693047,0.35215679759381485,-9.307202801607804,3.069312196285565,8
I47.2,Ventricular tachycardia,727,25,12560,13262,752,25822,5.252008833443106,3.2406854222773545,5.401279939071092,3.058063755535397,1.741145177244082,0.8386923049881847,-0.6691618636212961,11.31822778293206,I
Z91.01,~Allergy to peanuts,21,13,13266,13274,34,26540,1.4657842812743145,0.1460682051230935,2.9565674231321966,2.941948602365692,0.9943159984562668,0.34260108226336505,-2.840886743036443,8.691339866972966,Z
M17.11,"Unilateral primary osteoarthritis, right knee",287,79,13000,13208,366,26208,1.0102269459355828,0.1460682051230935,5.271582869513837,2.918060413999858,1.772449029956818,0.965878475161912,-0.5471799660023215,10.8914066663012,M
E11,Type 2 diabetes mellitus,5367,2047,7920,11240,7414,19160,1.8515831812691157,0.363464436171896,6.404904764527638,2.919445669324608,2.1884335856148898,1.4760937233686702,0.6670045874302497,12.111021320825577,E
N52.1,Erectile dysfunction due to diseases classified elsewhere,9,4,13278,13283,13,26561,5.697451484685526,0.1460682051230935,3.9492423282405595,2.975051036979888,1.240422528185647,0.4267834375861938,-2.140672555877199,9.521313213421044,N
R10.81,~Right upper quadrant abdominal tenderness,103,35,13184,13252,138,26436,0.9974323876742884,0.1460682051230935,4.364769760830471,2.921320289743428,1.49451295480622,0.7764496256646374,-1.359731537043421,10.091633573363046,R
815,No Data,31,17,13256,13270,48,26526,4.18163861216077,0.1460682051230935,2.929163882560851,2.932479266871516,1.105900572064091,0.48622805571212163,-2.504523249679297,8.990584247277889,8
K51.90,"Ulcerative colitis, unspecified, without complications",125,49,13162,13238,174,26400,3.661990950226244,0.1460682051230935,4.186463274632483,2.919812386123621,1.4038342809021032,0.8270925162590166,-1.6237943969733468,9.821659839859162,K
S33.5X,~Sprain of ligaments of lumbar spine,266,281,13021,13006,547,26027,1.0226608588492956,0.1752818461477122,-1.1534273432635276,2.933984148351911,-0.3474761912353453,0.07969255966120455,-6.769992898995369,4.731013624966968,S
R47.89,Other speech disturbances,16,3,13271,13284,19,26555,7.505113149040048,0.1460682051230935,5.491010123040089,3.0018029228329697,1.8550140425883697,0.9627883717668337,-0.3150390425017164,11.45181219237766,R
H35,Other retinal disorders,2552,519,10735,12768,3071,23503,2.841321802044987,0.2524058584527056,5.489798156930931,2.915889510748739,1.928966242500395,1.340146200574341,-0.0903859908703372,11.339690857060958,H
M1A.07,No Data,11,4,13276,13283,15,26559,4.0768881507414,0.1460682051230935,4.22150702237303,2.9691416524583274,1.381520877203341,0.9397017763283104,-1.7174795235708578,9.92134188406127,M
G56.02,"Carpal tunnel syndrome, left upper limb",79,33,13208,13254,112,26462,2.094109177721444,0.1460682051230935,3.8450817459353233,2.9222414069597704,1.3356434457898847,0.7262518587657276,-1.8244153295511767,9.630560493994434,G
E20.9,"Hypoparathyroidism, unspecified",34,7,13253,13280,41,26533,5.26340394673908,0.1460682051230935,5.605717670662684,2.949333029408582,1.8145545610363207,1.341796601756274,-0.4288608155268214,11.132312216583644,E
J32.4,Chronic pansinusitis,182,43,13105,13244,225,26349,1.499366443118954,0.1460682051230935,5.3058247298384416,2.920415215539992,1.8121264301935296,1.1978873799125154,-0.4317470431418106,11.016070241580517,J
V46,Car occupant injured in collision with other nonmotor vehicle,6,2,13281,13285,8,26566,12.63159258299715,0.1460682051230935,4.519774567731312,3.0196595120453944,1.4138191504303692,0.9239928299042447,-1.6491714432737634,10.18767633509177,V
R01,Cardiac murmurs and other cardiac sounds,603,180,12684,13107,783,25791,1.3798840895224789,0.1460682051230935,5.998421928227517,2.917896843347076,2.1520326774472966,1.7190941849496506,0.5604366327398429,11.998382079866602,R
T15.12,~Foreign body in conjunctival sac,5,6,13282,13281,11,26563,6.904582701062216,0.363464436171896,-0.8194078921798942,3.177105979081612,-0.2615517149734084,0.027116244553516924,-7.057990811547891,5.39603577658576,T
M54.9,"Dorsalgia, unspecified",323,82,12964,13205,405,26169,2.0620834605154146,0.1460682051230935,5.5762047766413705,2.9180701059925456,1.870318042330792,0.9479277910966322,-0.2615931440843821,11.177031480132351,M
279.4,~ Autoimmune lymphoproliferative syndrome,6,4,13281,13283,10,26564,6.238934493665101,0.1460682051230935,2.4386523694755033,3.013343900924045,0.8971107664366763,0.5756024358030261,-3.202742262349307,8.609348775339814,other
