j,is_signal,w_base,logOR_true,p_true,logOR_noisy,p_noisy,logOR_lambda,p_lambda,se_lambda,var_counts_lambda,var_extra_lambda
5374,0,5.1794405752464335e-06,1.2273628937950467,0.0014122403936978124,0.48199410224882633,0.17926501368122272,1.1992274130104636,0.23185640217437065,1.0030419422436965,1.005838077883875,0.00025506001613208974
5375,0,5.178236306240679e-06,1.54547075293639,0.0001989811937326951,1.0459848300761945,0.008602893582965274,17.404528681000254,0.9999972936519536,5131196.906103562,26329181689206.766,0.00025506001613208974
5376,0,5.177032541148311e-06,0.9616960918283666,0.003047268682986786,1.2173956154029637,0.0009651558110505247,17.71919455472935,0.9999974535410998,5551973.277140911,30824407270086.79,0.00025506001613208974
5377,0,5.175829279664811e-06,1.7304440931394418,0.0002750425745955777,1.3961554102944251,0.003335473284622938,17.371422123055652,0.9999967219322992,4228219.419475167,17877839459226.92,0.00025506001613208974
5378,0,5.174626521485906e-06,1.336989968685505,5.132415944623776e-05,0.8962727562281922,0.005436536854848662,3.0225230511331005,0.2953780016052583,2.888506422725693,8.34321429411145,0.00025506001613208974
5379,0,5.1734242663075645e-06,0.7970012230090452,0.03381469970367326,0.32374028218414713,0.38204477824567573,0.7818180221673705,0.39372547927589974,0.9166792552100665,0.8400457969163503,0.00025506001613208974
5380,0,5.1722225138259885e-06,1.3747976403724584,0.0011884380226366772,0.8676968441540058,0.03343562047384216,2.8946931159620717,0.38319773494830023,3.3195279317895627,11.019010629914959,0.00025506001613208974
5381,0,5.1710212637376275e-06,0.9529001695155717,0.006493663737756137,-0.06836220027112366,0.8375806998987831,-0.16445265450144894,0.8381171397567364,0.8049469708026101,0.647684565788166,0.00025506001613208974
5382,0,5.169820515739167e-06,0.7954139362342894,0.011207194437351315,0.5606832157163182,0.07754480820568631,1.4200927929329779,0.14258314871053324,0.9685274065006192,0.9377902771266835,0.00025506001613208974
5383,0,5.168620269527531e-06,0.7169185224598662,0.024390970629423206,0.4851557851599979,0.13201520820678986,1.1992727857160177,0.1813202454615792,0.8971884949830496,0.8046921355138177,0.00025506001613208974
5384,0,5.167420524799885e-06,0.14455073881408062,0.6746650718207245,0.5296320897188849,0.1365053914933686,1.3368542850450402,0.20280623333512626,1.049668112247786,1.1015480858536986,0.00025506001613208974
5385,0,5.166221281253632e-06,0.8496568547406659,0.022309587918139574,0.37932007152345043,0.3002314209409248,0.923053494992481,0.32471510553591965,0.9372864846134106,0.878250894222833,0.00025506001613208974
5386,0,5.165022538586415e-06,0.6283339714306788,0.0352281839549893,0.9732438628908987,0.003322962962866591,4.124044520997672,0.605970413170738,7.994907667914808,63.918293558466864,0.00025506001613208974
5387,0,5.163824296496113e-06,0.9176150973926973,0.006790492460462308,0.9501983101109421,0.008816464605452429,3.7587737936507564,0.547641053054482,6.25109246485793,39.07590194418746,0.00025506001613208974
5388,0,5.162626554680846e-06,0.6580292385435682,0.0756095328860014,0.606347261186128,0.11320373991796093,1.5891256871505095,0.21218750703102274,1.2737738082856607,1.622244654658423,0.00025506001613208974
5389,0,5.16142931283897e-06,0.3840395816931876,0.27765227286353955,0.5653857766131417,0.12490943057357477,1.450454403996523,0.20509178100877878,1.1446338417653448,1.3099315716983602,0.00025506001613208974
5390,0,5.160232570669082e-06,0.8681970894160196,0.005011823094230182,0.6309073528328865,0.044335247951672624,1.6467767204657258,0.12315470683920085,1.0681797530199155,1.1407529247455557,0.00025506001613208974
5391,1,5.159036327870012e-06,1.7602514671695288,2.9480077984239377e-161,0.7138102607405806,9.842133011946514e-39,1.8821222978073313,2.0830718795051797e-19,0.20892022389610831,0.04339259993666794,0.00025506001613208974
5392,0,5.157840584140829e-06,1.0382995256199903,0.005822871700016269,0.43197374329213356,0.23321245906724986,1.0617304148524958,0.27167751188688005,0.965905245668652,0.9327178835940868,0.00025506001613208974
5393,0,5.1566453391808425e-06,0.887981627407343,0.02156009673087749,0.5536935894174451,0.1518807270462188,1.4200017506836113,0.23123648117804918,1.1861223767887714,1.4066312327029122,0.00025506001613208974
5394,0,5.1554505926895945e-06,0.6892969520571074,0.05157125019865291,0.6130237640832003,0.09337426172510627,1.6047713221369027,0.18953357564895446,1.2231860123107763,1.4959289606966064,0.00025506001613208974
5395,1,5.154256344366867e-06,1.6279813096511966,1.4113767781467336e-109,0.7092077433454573,1.675765225520737e-28,1.8674566955610563,1.3012365956303847e-14,0.24234730951350544,0.05847715841230272,0.00025506001613208974
5396,0,5.153062593912671e-06,0.7393192710195372,0.034934720299515824,0.6584960767395358,0.06930303194611966,1.764179056896087,0.18199327053607517,1.321836080097465,1.7469955626312992,0.00025506001613208974
5397,0,5.151869341027267e-06,0.5862626436053027,0.07327712509689607,0.7002973616606273,0.04255481337249043,1.9168502797735774,0.16304669878621458,1.3741870218268466,1.8881349109412058,0.00025506001613208974
5398,1,5.1506765854111385e-06,1.5480129224006276,8.702796443045096e-95,0.6829604316024108,1.3801657567612235e-24,1.7716856011109348,1.2939448688834498e-13,0.23919753885349676,0.05696040257743801,0.00025506001613208974
5399,0,5.149484326765013e-06,1.043726223977019,0.012548393739367003,1.303045110168031,0.006659867939967988,17.264761685342208,0.9999967120318949,4189604.7510969313,17552787970413.98,0.00025506001613208974
5400,0,5.148292564789847e-06,0.388207327879243,0.28801916261807203,0.32374028218414713,0.38204477824567573,0.7818180221673705,0.39372547927589974,0.9166792552100665,0.8400457969163503,0.00025506001613208974
5401,0,5.147101299186839e-06,1.1100455949143662,0.011719187089918277,0.4101252783939412,0.3258544373353186,1.0156641202635193,0.3572350588883999,1.1032075935437282,1.216811934436412,0.00025506001613208974
5402,1,5.145910529657418e-06,1.732549389310808,2.347144185105056e-167,0.7625137398553666,1.8370702821949153e-45,2.077622684772125,2.6533779267923625e-19,0.23130370735862046,0.053246345021710245,0.00025506001613208974
5403,0,5.14472025590325e-06,1.249625871449109,0.0020420563714630352,1.0859803522544356,0.010010000211076118,17.325371761049187,0.9999971363614146,4827301.429968442,23302839095775.36,0.00025506001613208974
5404,0,5.143530477626234e-06,1.3802817503036726,0.0005259688087521822,1.2111733115398422,0.0035502876749916143,17.472854378788472,0.9999971541183905,4898770.453248161,23997951953617.188,0.00025506001613208974
5405,0,5.142341194528503e-06,0.4699413135760982,0.22341204683531934,0.4392633619694823,0.26586617617580044,1.0892546394217022,0.30660777526717187,1.0654254882413197,1.134876410978122,0.00025506001613208974
5406,0,5.141152406312426e-06,0.5095919806680883,0.15132157775502286,0.5653857766131417,0.12490943057357477,1.450454403996523,0.20509178100877878,1.1446338417653448,1.3099315716983602,0.00025506001613208974
5407,0,5.1399641126806055e-06,1.1519636049680826,0.0050693499840361545,-0.08425080132400721,0.8237309498313571,-0.20492324891356342,0.8243398378909577,0.923216349251415,0.8520733675089787,0.00025506001613208974
5408,0,5.138776313335877e-06,1.4702671623894719,0.0010904983522059158,0.5982073238577671,0.13772732094838724,1.5700738953121898,0.23823162819077037,1.3312272810885255,1.771911013898216,0.00025506001613208974
5409,0,5.137589007981309e-06,0.9529001695155717,0.006493663737756137,0.4981332957125141,0.14794611878010433,1.241515693179531,0.20357114885947214,0.9764620558134592,0.953223086427315,0.00025506001613208974
5410,0,5.136402196320204e-06,1.2474508182489767,0.0006247528957702787,1.0502918338905674,0.005260102932759438,17.522357684369027,0.9999974311564072,5442456.171464913,29620329178316.516,0.00025506001613208974
5411,0,5.135215878056099e-06,0.7136109878030111,0.05130803668829756,0.9608071442803998,0.01701777797856164,4.123883776967092,0.6736378050571039,9.791712884350881,95.87738614954691,0.00025506001613208974
5412,0,5.13403005289276e-06,0.7609659008878542,0.02385619503405987,0.42666426610247515,0.20521187725622225,1.0420485498925336,0.24167911867196967,0.8900311060243716,0.7919003096748342,0.00025506001613208974
5413,0,5.132844720534188e-06,0.9094031587633341,0.009945942041655064,1.9011270570684322,0.00016683079622896777,17.727198665490963,0.9999964059347513,3935448.3412736636,15487753646833.629,0.00025506001613208974
5414,0,5.131659880684616e-06,0.5386226960867061,0.103439418228412,0.9131470993571135,0.012281708766373352,3.255290787691369,0.41627850753432827,4.00456701816749,16.036301942978735,0.00025506001613208974
5415,0,5.130475533048511e-06,0.9974260739508953,0.0019895306062841724,0.5606832157163182,0.07754480820568631,1.4200927929329779,0.14258314871053324,0.9685274065006192,0.9377902771266835,0.00025506001613208974
5416,0,5.129291677330566e-06,0.7393192710195372,0.034934720299515824,0.5296320897188849,0.1365053914933686,1.3368542850450402,0.20280623333512626,1.049668112247786,1.1015480858536986,0.00025506001613208974
5417,0,5.128108313235714e-06,1.6567320861831756,5.42058294501679e-05,0.8746708795546219,0.017069570479244164,2.894761916486872,0.32957682665927823,2.9690882838173485,8.815230177085315,0.00025506001613208974
5418,0,5.126925440469112e-06,1.2019859239305126,0.003217200276176912,0.5536935894174451,0.1518807270462188,1.4200017506836113,0.23123648117804918,1.1861223767887714,1.4066312327029122,0.00025506001613208974
5419,0,5.125743058736152e-06,0.5222071730800415,0.15478073129408654,0.1879187374127813,0.6086377220640121,0.4493147715548318,0.6033556506359159,0.864763685061551,0.7475611709851012,0.00025506001613208974
5420,1,5.124561167742457e-06,1.723775180079403,2.263511555060591e-101,0.76153794092664,3.7865313414910203e-28,2.079476667582518,3.3269375836350735e-12,0.2986392529243755,0.08893034337109702,0.00025506001613208974
5421,1,5.123379767193878e-06,1.7746609945224634,2.5840156874497997e-113,0.7597382342898731,2.115614177765888e-30,2.0708130230934345,3.228884894336013e-13,0.2842769929055778,0.08055834867930585,0.00025506001613208974
5422,0,5.122198856796498e-06,1.3845960739833216,0.0002342348335005119,0.42666426610247515,0.20521187725622225,1.0420485498925336,0.24167911867196967,0.8900311060243716,0.7919003096748342,0.00025506001613208974
5423,0,5.121018436256634e-06,1.1689554044745536,0.0015301579622545743,0.5751044023752205,0.10307260278000661,1.4759283153656226,0.1825643546544401,1.1073054328412089,1.2258702615835249,0.00025506001613208974
5424,0,5.119838505280828e-06,1.1689554044745536,0.0015301579622545743,0.9747644033342473,0.010338654168655259,4.394047134232851,0.712213953381674,11.911721182268499,141.88884646408792,0.00025506001613208974
5425,1,5.118659063575851e-06,1.6625474435160883,2.6595827784815553e-57,0.6674701109614489,9.008676313890197e-14,1.720828716239148,3.740284812330066e-08,0.3127246949765581,0.0975416748320492,0.00025506001613208974
5426,0,5.11748011084871e-06,1.277135373891432,0.0029566860418045594,1.1359809606874405,0.011619683476344426,17.239410313522406,0.9999969435629139,4500357.422388396,20253216929246.332,0.00025506001613208974
5427,0,5.116301646806636e-06,0.2626614714852155,0.44404219958310864,0.40502299558611987,0.24790889042311892,0.9873023067288914,0.27912946962996343,0.9122454980224447,0.8319367886460861,0.00025506001613208974
5428,0,5.115123671157091e-06,0.8996791737030957,0.014615240104408391,0.8495714440488404,0.02812212778233763,2.7281569699025954,0.32036849144801416,2.7454507654897937,7.537244845712362,0.00025506001613208974
5429,0,5.113946183607766e-06,1.809687895291739,0.002229423964244,1.1573900048178016,0.03197221168528246,16.88994569775233,0.9999963527335777,3694884.1528387256,13652168902898.748,0.00025506001613208974
5430,0,5.11276918386658e-06,1.1906228096471332,0.010840524968350411,0.8563464075458064,0.06687897582850974,2.894624320724719,0.4501432594949013,3.8330448881855887,14.691978054829542,0.00025506001613208974
5431,1,5.1115926716416805e-06,1.7105952893945786,8.02085591488419e-126,0.7174160886149841,1.336649188951652e-31,1.8979646286692138,9.334258722389149e-16,0.23620303691160738,0.055536814630134074,0.00025506001613208974
5432,1,5.110416646641445e-06,1.4568779003282089,1.1185576542333864e-46,0.49223739640473,4.535090310557744e-08,1.1853568101036756,1.503949402877818e-06,0.2463995458932134,0.06045767620024968,0.00025506001613208974
5433,0,5.109241108574477e-06,0.5533315487821323,0.16115140929542426,1.8481606633684344,0.0012982611340618963,17.415448911293034,0.9999959174668841,3403650.9713566564,11584839934817.11,0.00025506001613208974
5434,0,5.108066057149609e-06,0.8323998781479002,0.03298658343840813,0.6537871131970704,0.10145014025500872,1.7641333892847457,0.22734687327078407,1.461317138289026,2.1351927186410964,0.00025506001613208974
5435,0,5.106891492075903e-06,1.099307973236462,0.00798237473136271,0.4392633619694823,0.26586617617580044,1.0892546394217022,0.30660777526717187,1.0654254882413197,1.134876410978122,0.00025506001613208974
5436,0,5.105717413062642e-06,1.3747976403724584,0.0011884380226366772,1.9733536226538413,0.0005366601302500469,17.551066669247344,0.9999959154058797,3428425.128305983,11754098860399.895,0.00025506001613208974
5437,1,5.104543819819345e-06,1.5504379870500196,1.6403781850440637e-85,0.6710019802419277,1.2672091691992581e-21,1.7300751361955753,2.1127742276536266e-12,0.24620987807174752,0.060364244043972684,0.00025506001613208974
5438,0,5.103370712055749e-06,1.5633813826557443,0.0004469599983095935,0.8676968441540058,0.03343562047384216,2.8946931159620717,0.38319773494830023,3.3195279317895627,11.019010629914959,0.00025506001613208974
5439,0,5.102198089481826e-06,0.41463790411238266,0.1745079505420838,-0.01278279449322151,0.966573084276753,-0.029794809803442353,0.96702577539588,0.7207462757166956,0.5192201339433549,0.00025506001613208974
5440,0,5.101025951807769e-06,0.9880737120824863,0.013311966406330322,1.3961554102944251,0.003335473284622938,17.371422123055652,0.9999967219322992,4228219.419475167,17877839459226.92,0.00025506001613208974
5441,0,5.099854298744e-06,0.7154916281401783,0.03526353465768779,0.4981332957125141,0.14794611878010433,1.241515693179531,0.20357114885947214,0.9764620558134592,0.953223086427315,0.00025506001613208974
5442,0,5.098683130001164e-06,0.7970012230090452,0.03381469970367326,0.1879187374127813,0.6086377220640121,0.4493147715548318,0.6033556506359159,0.864763685061551,0.7475611709851012,0.00025506001613208974
5443,0,5.097512445290137e-06,0.6317369163529786,0.051304578213854375,0.5118419518982695,0.12243011455338283,1.2778044495963583,0.17960212847824097,0.9521776895078046,0.906387292380289,0.00025506001613208974
5444,0,5.096342244322017e-06,0.9406372591389637,0.014001901131098804,0.9153348316240644,0.02388164913558997,3.3631331414653447,0.49372681565414267,4.914035406133696,24.14748891271942,0.00025506001613208974
5445,0,5.095172526808127e-06,0.6729331763350289,0.11207033631067725,0.7132354989864071,0.10884500147697922,2.03087950604922,0.2908544395885031,1.9227278605958804,3.6966273658954796,0.00025506001613208974
5446,0,5.094003292460016e-06,0.32150405570061824,0.3867031020553884,-0.012781899552424116,0.9725471612650022,-0.029792727111241937,0.9730728454632732,0.8826273749603396,0.7787760230132479,0.00025506001613208974
5447,0,5.092834540989462e-06,0.7609659008878542,0.02385619503405987,0.9131470993571135,0.012281708766373352,3.255290787691369,0.41627850753432827,4.00456701816749,16.036301942978735,0.00025506001613208974
5448,0,5.091666272108461e-06,1.0907516627765368,0.005454101394355396,0.46271174588776587,0.21790333753299596,1.149267343653365,0.2656412624279686,1.0324401305743283,1.0656775632042037,0.00025506001613208974
5449,0,5.090498485529238e-06,0.9529001695155717,0.006493663737756137,0.618599452993314,0.07724510898901545,1.6178517079401293,0.16970136419427373,1.1781926205456545,1.3878827910921046,0.00025506001613208974
