feature,logOR_true,logOR_naive_noisy,logOR_lambda,se_wald_noisy,p_wald_noisy,neglog10p,alpha,gamma,prev,p,q,lam,table_noise_disabled
150,0.0532604597774517,0.011797279362488753,0.03027287733444247,0.016782149672560642,0.4820769853051683,0.3168836015465557,3.6650601383854955,0.02,0.9748683333333333,0.8,0.7,0.05,0
151,0.022570337207145838,0.003837389758962143,0.009835173689556007,0.010178760526867479,0.7061738209985902,0.15108838647073014,2.558032877857549,0.02,0.92832,0.8,0.7,0.05,0
152,0.018414688481967943,0.008955474190914081,0.02290074377262597,0.005772064917451129,0.12077711695911668,0.9180153415408394,0.8861353358382573,0.02,0.7075283333333333,0.8,0.7,0.05,0
153,0.027390194981322367,0.0015919149623581802,0.0040340634990200346,0.01024311015072572,0.8764955449601688,0.057250286990759486,-2.584178471033673,0.02,0.07062666666666667,0.8,0.7,0.05,0
154,0.010855211529603361,0.00421230798644416,0.010744261063383779,0.008587616490354274,0.6237733665731918,0.20497317237661125,2.1531744919383087,0.02,0.8956916666666667,0.8,0.7,0.05,0
155,0.013267358700080951,-0.012491159514186653,-0.03220157050670503,0.012228942261311108,0.3070449096628657,0.5127980981634396,-2.979427979006786,0.02,0.04854,0.8,0.7,0.05,0
156,0.008637042828046162,0.00010388935345595459,0.0002696600149838996,0.0061495949560819215,0.9865214263578044,0.005893477823945011,1.1583474152447495,0.02,0.7604016666666666,0.8,0.7,0.05,0
157,0.016184509955216243,0.004596807369360941,0.011739288752664235,0.005418165450551354,0.3962115640556889,0.40207285304713625,-0.5116160213610591,0.02,0.3763316666666667,0.8,0.7,0.05,0
158,0.0088498486863617,0.012257544064794405,0.03143430107999652,0.009709840711746354,0.20681077307846363,0.6844268419481732,2.4497533714413855,0.02,0.9204816666666666,0.8,0.7,0.05,0
159,0.020283712755609886,-0.0019320770480828727,-0.004921633319465357,0.010945506143808424,0.859887138324297,0.06555854691864225,2.729760720893694,0.02,0.9387166666666666,0.8,0.7,0.05,0
160,0.0010952468543321038,-0.024993077712004416,-0.06492030806148466,0.020817378372948826,0.22991137427703223,0.6384395425908467,-4.095860615021582,0.02,0.016236666666666667,0.8,0.7,0.05,0
161,0.0103112421810518,0.025026570391779118,0.06148572344223343,0.0817751302437067,0.7595731705417299,0.11943038370787323,-7.496547651546034,0.02,0.001025,0.8,0.7,0.05,0
162,0.010127512246642807,0.01885402810446615,0.04751966589603847,0.018346556095729955,0.30410962906473404,0.5169698285126454,-3.8431769307505546,0.02,0.020835,0.8,0.7,0.05,0
163,0.03804258624002887,0.008077521718956334,0.020571931862265108,0.007318342712083882,0.26970747238684123,0.5691070210242457,-1.7205901613240435,0.02,0.15149833333333335,0.8,0.7,0.05,0
164,0.016025148979433083,0.011801296554347916,0.03005566471899232,0.007766904918654819,0.12865338163431267,0.890578793940068,-1.8928347499618545,0.02,0.13134666666666667,0.8,0.7,0.05,0
165,-0.024364236132629107,-0.07693940167525264,-0.20709948095498706,0.06740398412452037,0.2536757720206766,0.5957210092472537,-6.426065236019524,0.02,0.00154,0.8,0.7,0.05,0
166,-0.027169260722915013,-0.029142958061475426,-0.07761917375048012,0.08161139210611823,0.721021256212852,0.14205193178560352,-7.5294026011657325,0.02,0.00104,0.8,0.7,0.05,0
167,0.028715516895180242,0.0036124601506460413,0.009113228017989711,0.016428619044677274,0.8259581941979042,0.08304193390072787,-3.613154757280989,0.02,0.026183333333333333,0.8,0.7,0.05,0
168,0.028261904241130432,0.009823689076515008,0.025168352205218413,0.005552209107059484,0.07683885172176264,1.1144191338497553,0.6710572366035819,0.02,0.6621683333333334,0.8,0.7,0.05,0
169,0.021205726846546948,0.0047151375902069834,0.011998884268652515,0.01148781185245682,0.6814780953014977,0.16654809909941024,-2.834454862883318,0.02,0.055233333333333336,0.8,0.7,0.05,0
170,0.01819765062307035,0.010466965817806751,0.026730562842751833,0.006041032492149204,0.08315875409324433,1.080092026008225,-1.086623167892233,0.02,0.25248,0.8,0.7,0.05,0
171,0.003353063957577333,0.0006048253601711165,0.0015815690466396812,0.012817956111457519,0.9623651544072643,0.016660110442333592,3.0741524132317766,0.02,0.956125,0.8,0.7,0.05,0
172,0.01345092920040486,0.003323017208561592,0.008488909494621616,0.005996994130756788,0.5795009660715748,0.236945835698307,1.0524676358816916,0.02,0.7416133333333333,0.8,0.7,0.05,0
173,0.02114704089599016,0.01838977769558062,0.04679081493597387,0.00647143331358846,0.004487574781761101,2.3479883011912093,-1.3398789442615553,0.02,0.207235,0.8,0.7,0.05,0
174,0.02013444337570487,0.00120702100910978,0.003050149475411885,0.009282179876727812,0.8965376491263072,0.04743146799306253,-2.3457512363392485,0.02,0.08757166666666667,0.8,0.7,0.05,0
175,0.025230341681646024,0.0008411895034655366,0.0021390305763248118,0.0054815119437855815,0.8780360095112794,0.056487672691440824,-0.589692964810746,0.02,0.3558,0.8,0.7,0.05,0
176,0.04215245378941398,-0.0004748717117847549,-0.0012647844056242119,0.015903107689208912,0.9761784604459842,0.010470779359947715,-3.5367668186574805,0.02,0.028021666666666667,0.8,0.7,0.05,0
177,0.020028181214852076,0.01775436146434005,0.044960475928286524,0.006807569283362417,0.009106432631432978,2.0406517209308803,-1.5056387675155087,0.02,0.181175,0.8,0.7,0.05,0
178,0.06903941148052423,0.033885863063415365,0.08494513254149477,0.030193878142453025,0.2617451315517241,0.5821213874328254,-4.883183983808823,0.02,0.007573333333333333,0.8,0.7,0.05,0
179,0.025519823478797728,-0.015427726034441902,-0.03974114592052762,0.013131058715073378,0.24003334984022406,0.6197284139326954,-3.123363767383475,0.02,0.04181,0.8,0.7,0.05,0
180,0.0012652003235759835,0.006547448726334507,0.016737759510817875,0.010790293101299676,0.543989868602412,0.264409188630937,2.6946643741111984,0.02,0.9367966666666667,0.8,0.7,0.05,0
181,0.05578672686642956,0.02916701012036598,0.07310819749889383,0.01583302368933587,0.06545131353852235,1.1840816331956134,-3.5456205291498444,0.02,0.028136666666666667,0.8,0.7,0.05,0
182,0.030011483835389013,0.00775089227505979,0.01986422159729205,0.00592781703242192,0.19102741012096558,0.7189043122800304,1.0019210431220518,0.02,0.73181,0.8,0.7,0.05,0
183,0.028548648481331606,0.02318782213175337,0.05998188359642582,0.007757090383854672,0.0027967031965823157,2.553353621195904,1.8729804010594544,0.02,0.8675283333333333,0.8,0.7,0.05,0
184,0.015967576596159605,0.010193937860343174,0.026182547041188,0.0053078280713370245,0.05478873349058002,1.2613087387039967,0.2907600221017539,0.02,0.5718733333333333,0.8,0.7,0.05,0
185,0.03569104661663541,0.019205515926193437,0.048640723480612845,0.012253875087927607,0.11704425171989201,0.9316499105246665,-2.994050351207223,0.02,0.048075,0.8,0.7,0.05,0
186,0.021202113648426228,0.011265218782995695,0.028730977263527413,0.005365779945716482,0.03577672456890907,1.44639942248198,-0.4181961991596247,0.02,0.39624,0.8,0.7,0.05,0
187,0.012739126222488933,0.0026365404085252958,0.006731391582403303,0.005380367399101837,0.6241128054563794,0.20473690653626175,-0.4438796375949675,0.02,0.39054833333333333,0.8,0.7,0.05,0
188,0.02036975783099601,-0.0032919900666393462,-0.008495940363472843,0.016285588131379078,0.8398062562036966,0.07582089437464178,-3.5992503392145494,0.02,0.026715,0.8,0.7,0.05,0
189,0.03224213130808049,1.930410705190223e-05,-0.00016122560371538568,0.030709043763011333,0.9994984393496172,0.00021787966730354354,-4.917486202849355,0.02,0.007353333333333333,0.8,0.7,0.05,0
190,0.00033460996690472776,0.006798765042972915,0.017530195234676808,0.01946164173613162,0.7268327175165972,0.13856553167067168,3.973321961825146,0.02,0.98144,0.8,0.7,0.05,0
191,0.0029728354831851656,0.0005086209853095011,0.0013306437278598228,0.010523416335034926,0.9614514076482155,0.017072660383923563,2.6387004850282,0.02,0.9332533333333334,0.8,0.7,0.05,0
192,-0.002740718036260087,0.003733267301943247,0.009509085804589623,0.014431120341255462,0.7958701165087327,0.09915780196845571,-3.331945595001198,0.02,0.03426,0.8,0.7,0.05,0
193,0.007823834841201206,0.0026147084310095626,0.006662708840253552,0.011573557467827835,0.8212629481174935,0.08551777024598385,-2.855573332141238,0.02,0.054406666666666666,0.8,0.7,0.05,0
194,0.01799399672664627,-0.007936066244018878,-0.020269331740978513,0.007579029602712164,0.29504954399766115,0.5301050522313964,-1.8232155991010166,0.02,0.139465,0.8,0.7,0.05,0
195,0.022026595219273606,0.005342892184755031,0.01359765211616754,0.005313533950482514,0.31464403074887715,0.5021805030311134,-0.31330524502440404,0.02,0.42199,0.8,0.7,0.05,0
196,0.018409936603140283,0.010418193022526076,0.02654783013155025,0.0062085109267945,0.09333729880158179,1.0299447718303623,-1.1981533117970284,0.02,0.232835,0.8,0.7,0.05,0
197,0.02250137897165985,0.0042945864117904745,0.010926570037508762,0.005623872985413601,0.44508476834658095,0.3515572678523196,-0.7487293273614986,0.02,0.3203316666666667,0.8,0.7,0.05,0
198,0.015834597524121988,0.010562119792056245,0.026938996070134693,0.00724538047510821,0.14490313189709148,0.8389222277039429,-1.6958403885468645,0.02,0.15526333333333334,0.8,0.7,0.05,0
199,0.008204011063731392,0.010396062462029109,0.026545544761659722,0.0074614683629919895,0.16352914769740778,0.7864048267595038,1.7657649921793352,0.02,0.8551866666666667,0.8,0.7,0.05,0
200,0.024884151635588887,0.011850564355139875,0.03030882786765665,0.00525110387648163,0.024022085209041217,1.6193892968717252,0.019134357303245197,0.02,0.506335,0.8,0.7,0.05,0
201,-0.0025769775867585977,-0.001944949280983621,-0.004997225705136467,0.008889053729571899,0.8268037151020247,0.08259758061189482,-2.230608507073361,0.02,0.09659,0.8,0.7,0.05,0
202,-0.0017030769547881958,-0.010431038515827166,-0.02711047999516733,0.033979668503285945,0.7588594941414679,0.11983862801469101,-5.102002683979428,0.02,0.006015,0.8,0.7,0.05,0
203,0.01709387138338378,0.0018881421634893984,0.004809808560297407,0.006502418819935202,0.7715290968660967,0.11264769063764468,-1.3528359969323145,0.02,0.20491,0.8,0.7,0.05,0
204,0.014096517900309136,0.005181714270681762,0.013328194537485927,0.007452552155636613,0.4868711180060007,0.31258598775161484,1.772441428368609,0.02,0.8546383333333334,0.8,0.7,0.05,0
205,0.027964277147819884,0.012787419582404239,0.032542845537113715,0.005251297062983338,0.01488778355389853,1.8271699538234751,-0.0637970610661549,0.02,0.48378,0.8,0.7,0.05,0
206,0.006581215193180591,-0.00458258579969142,-0.0116424906361731,0.01945304690846903,0.813765096665127,0.08950094148053384,3.9834320991336645,0.02,0.98145,0.8,0.7,0.05,0
207,0.020172914360508883,0.013970208846900931,0.03546856661186166,0.006208352872760663,0.024434482089811915,1.6119968617890952,-1.1986504903000368,0.02,0.232605,0.8,0.7,0.05,0
208,0.025801566055089792,0.008555940727274683,0.02163875102715651,0.00848461377921455,0.31325929480637116,0.504096034066518,-2.120425397167578,0.02,0.10696833333333333,0.8,0.7,0.05,0
209,0.02498592755761622,0.003995765339911206,0.010200096639745167,0.005936750057373583,0.5009116548788287,0.30023886331811883,1.0109081698942715,0.02,0.733415,0.8,0.7,0.05,0
210,0.019681238920755656,-0.0006519119366802461,-0.0016587184893190427,0.00526359428232278,0.9014316677913533,0.04506718899251171,-0.15015801270063678,0.02,0.4620666666666667,0.8,0.7,0.05,0
211,0.024939130821670805,0.028348969795763557,0.07369611139960548,0.0240620659863632,0.2387327242130859,0.6220880461332774,4.388566882488706,0.02,0.9878933333333333,0.8,0.7,0.05,0
212,0.050204564997513385,0.0382111987806372,0.0953663906145583,0.031273511766771546,0.22176848753771083,0.6541001654040796,-4.91912343660311,0.02,0.0070483333333333335,0.8,0.7,0.05,0
213,0.014242957733700967,0.007601497339436983,0.019456377617939627,0.0052968028401415195,0.15125561370072324,0.8202884979713305,0.2616891466670168,0.02,0.56549,0.8,0.7,0.05,0
214,0.015645260302385944,-0.0017999076135383303,-0.0045922340693512085,0.005250623051713763,0.7317497811853453,0.13563739876094366,-0.03890324029049719,0.02,0.4903416666666667,0.8,0.7,0.05,0
215,-0.026621481256038648,0.0708805748743259,0.17328939384031666,0.06016274177035636,0.23873786742419134,0.6220786898787077,-6.2555026249044525,0.02,0.0018833333333333334,0.8,0.7,0.05,0
216,0.023216335426705106,8.767236000315687e-05,0.0001378375962343419,0.019698967805116537,0.9964489412738124,0.001544949940056996,-4.001669825477477,0.02,0.01808,0.8,0.7,0.05,0
217,0.025073221288481155,0.004977925064512751,0.01270572895551956,0.005811922682820296,0.3917200088639896,0.40702424433857204,-0.9138216195988761,0.02,0.285405,0.8,0.7,0.05,0
218,0.039491227888270725,0.018403799329964093,0.04690060947902866,0.005465700028901604,0.0007595100425175814,3.1194664793638864,0.5698106547267519,0.02,0.638955,0.8,0.7,0.05,0
219,0.01852087235715925,0.006678630172117583,0.01710972450838676,0.00525132466330408,0.20344449587123892,0.691554055356453,-0.005201072541452412,0.02,0.49911333333333335,0.8,0.7,0.05,0
220,0.018583036251962167,0.010152497114111723,0.02576482484400787,0.007619075011730775,0.1826925080707429,0.7382792620084303,-1.830919343654915,0.02,0.13739166666666666,0.8,0.7,0.05,0
221,0.010952195382700744,-0.007183825788053314,-0.018369022113242556,0.02111941092462046,0.7337414958293795,0.13445691925135,-4.130094208479318,0.02,0.015693333333333333,0.8,0.7,0.05,0
222,0.021182370206066482,0.005123529159664358,0.01309379690700406,0.005269560269932357,0.3309073916722396,0.4802935316415619,0.17030997124346348,0.02,0.5425866666666667,0.8,0.7,0.05,0
223,0.022221092477267553,0.014410833718311707,0.03647397925283769,0.011767478615479545,0.2207138142273154,0.6561704839885862,-2.904420500007796,0.02,0.052385,0.8,0.7,0.05,0
224,0.030102224259815763,0.014621452456093115,0.037467881605282354,0.0062735999119087164,0.019772774759852254,1.7039323808464777,1.2258324225998154,0.02,0.7733233333333334,0.8,0.7,0.05,0
225,0.03618803076685046,0.022077485442249623,0.05772631797846661,0.049675260188794264,0.6567272232071923,0.18261498060046158,5.848692079266257,0.02,0.99719,0.8,0.7,0.05,0
226,0.019956261660800636,0.002577954436528116,0.006571384610736732,0.005668717367505681,0.6492757508941907,0.18757081682461335,0.7957741309074262,0.02,0.68874,0.8,0.7,0.05,0
227,0.009487544873542912,-0.006338744520372644,-0.01613769305572269,0.006577842903961308,0.3352209568150707,0.4746688386555942,1.4001911029255283,0.02,0.80144,0.8,0.7,0.05,0
228,0.01102323155743772,-0.01938491383267196,-0.04876011109898376,0.010115684315656721,0.05532405393580064,1.2570860039524319,2.544469227728923,0.02,0.9276816666666666,0.8,0.7,0.05,0
229,0.011970524260014078,0.012758397725071091,0.032881538091665934,0.009893150521798696,0.19718287572142745,0.7051308039110968,2.491866200806367,0.02,0.9235966666666666,0.8,0.7,0.05,0
230,0.019114511825712867,0.003069956690339462,0.007890084709425252,0.008216982782019157,0.7086936097461194,0.14954148323186628,2.0308155805838286,0.02,0.8845083333333333,0.8,0.7,0.05,0
231,-0.00487575338255382,-0.056157335650693974,-0.1497244856256049,0.08862927098983428,0.5263284257590131,0.27874317412691585,-7.05313172062799,0.02,0.000885,0.8,0.7,0.05,0
232,0.02564535766039731,0.011232465403862659,0.028802258860787508,0.005326489530817631,0.03496242769666018,1.4563984187533867,0.3367942843982543,0.02,0.5832566666666666,0.8,0.7,0.05,0
233,0.02260970782529774,-0.0062500789774533085,-0.016048877892417737,0.009075606941513022,0.4910322946353276,0.3088899438837708,-2.2874895933617627,0.02,0.09226833333333333,0.8,0.7,0.05,0
234,0.06279446741108415,0.03790491632162482,0.09532937959534789,0.017831874488661217,0.03352964532309486,1.474571040518017,-3.7995129999777024,0.02,0.022038333333333333,0.8,0.7,0.05,0
235,0.015326025928405655,0.0044352369418825845,0.01129086387787322,0.005348605941875082,0.40697295676680967,0.39043444855648896,-0.38855029392310647,0.02,0.40375833333333333,0.8,0.7,0.05,0
236,-0.010171797024216691,-0.005159730348489642,-0.013267675703999459,0.015130615036867804,0.7330940974876379,0.13484027720495992,-3.43215776130796,0.02,0.031091666666666667,0.8,0.7,0.05,0
237,0.021381303588596832,0.02042392067645644,0.0516045911327473,0.01404665568315374,0.1459446618053964,0.8358117855054159,-3.2771841451763235,0.02,0.036115,0.8,0.7,0.05,0
238,0.036757668755288304,0.0029921502893724937,0.007642167824557075,0.007671086449306468,0.6964954277043768,0.15708173025118302,-1.8499286077300796,0.02,0.135445,0.8,0.7,0.05,0
239,0.015476147612034767,-0.007016858696974298,-0.017901557589861488,0.005249687708410494,0.18134539388206306,0.7414934708914196,0.006419074860503082,0.02,0.5025733333333333,0.8,0.7,0.05,0
240,-0.00208209790953692,-0.0009785952090680316,-0.002473650445223269,0.011912413812554921,0.9345280730804129,0.029407647949366553,2.9088180489185307,0.02,0.948815,0.8,0.7,0.05,0
241,-0.04792672982313846,0.02744884729201439,0.06771497357623871,0.08022854789765146,0.7322506771755142,0.13534021801651996,-6.9305654744216545,0.02,0.001065,0.8,0.7,0.05,0
242,0.04470020407461921,0.01920132738761235,0.04846699532450681,0.009500095217572809,0.04326195292732994,1.363893879570547,-2.4081216936881926,0.02,0.08299666666666666,0.8,0.7,0.05,0
243,0.023979529905029533,0.009346884590304676,0.02387714086335925,0.005349245012421668,0.08058049119198396,1.0937700896242604,-0.3835694325793184,0.02,0.4040166666666667,0.8,0.7,0.05,0
244,0.01817974921368057,0.0065665652897637945,0.016770552462205688,0.005272279412592237,0.21295210686485389,0.6717180588292376,0.18421020475538374,0.02,0.5457266666666667,0.8,0.7,0.05,0
245,0.008128827632415913,0.05346514149617568,0.13239069921850516,0.036301697099249346,0.14080495743096888,0.851382054377054,-5.278530574879703,0.02,0.005208333333333333,0.8,0.7,0.05,0
246,0.01606414878646982,0.004803901707707674,0.012244171527662214,0.005842764654454674,0.4109649673434619,0.3861951979241281,-0.9433338281627527,0.02,0.28036,0.8,0.7,0.05,0
247,0.07243605401156353,0.017091510629508967,0.04501388370640733,0.06890918123041034,0.8041115724074686,0.09468368767058158,6.554744212716641,0.02,0.998545,0.8,0.7,0.05,0
